lon lat dep Vp Vs
100.000 22.600 30.000 6.437 3.725
100.000 22.800 30.000 6.564 3.776
100.000 23.000 30.000 6.469 3.766
100.000 23.200 30.000 6.438 3.756
100.000 23.400 30.000 6.371 3.698
100.000 23.600 30.000 6.292 3.686
100.000 23.800 30.000 6.366 3.703
100.000 24.000 30.000 6.465 3.724
100.000 24.200 30.000 6.432 3.695
100.000 24.400 30.000 6.261 3.637
100.000 24.600 30.000 6.173 3.628
100.000 24.800 30.000 6.204 3.610
100.000 25.000 30.000 6.313 3.628
100.000 25.200 30.000 6.261 3.575
100.000 25.400 30.000 6.402 3.544
100.000 25.600 30.000 6.349 3.484
100.000 25.800 30.000 6.220 3.445
100.000 26.000 30.000 6.127 3.419
100.000 26.200 30.000 6.219 3.445
100.000 26.400 30.000 6.219 3.412
100.000 26.600 30.000 6.213 3.387
100.000 26.800 30.000 6.201 3.392
100.000 27.000 30.000 6.205 3.409
100.000 27.200 30.000 6.117 3.393
100.000 27.400 30.000 6.027 3.366
100.000 27.600 30.000 5.985 3.362
100.000 27.800 30.000 5.948 3.337
100.000 28.000 30.000 5.902 3.300
100.000 28.200 30.000 5.877 3.283
100.000 28.400 30.000 5.918 3.289
100.000 28.600 30.000 5.894 3.260
100.000 28.800 30.000 5.883 3.241
100.000 29.000 30.000 5.878 3.236
100.000 29.200 30.000 5.893 3.255
100.000 29.400 30.000 5.909 3.273
100.000 29.600 30.000 5.928 3.293
100.000 29.800 30.000 5.935 3.322
100.000 30.000 30.000 5.934 3.349
100.000 30.200 30.000 5.928 3.353
100.000 30.400 30.000 5.916 3.351
100.000 30.600 30.000 5.939 3.370
100.000 30.800 30.000 5.971 3.403
100.000 31.000 30.000 6.003 3.427
100.000 31.200 30.000 6.012 3.403
100.000 31.400 30.000 6.016 3.368
100.000 31.600 30.000 5.986 3.337
100.000 31.800 30.000 5.906 3.301
100.000 32.000 30.000 5.880 3.351
100.000 32.200 30.000 5.882 3.357
100.000 32.400 30.000 5.896 3.373
100.000 32.600 30.000 5.913 3.398
100.000 32.800 30.000 5.976 3.469
100.000 33.000 30.000 6.027 3.532
100.200 22.600 30.000 6.353 3.685
100.200 22.800 30.000 6.409 3.693
100.200 23.000 30.000 6.449 3.721
100.200 23.200 30.000 6.336 3.677
100.200 23.400 30.000 6.286 3.664
100.200 23.600 30.000 6.334 3.692
100.200 23.800 30.000 6.314 3.679
100.200 24.000 30.000 6.507 3.771
100.200 24.200 30.000 6.589 3.802
100.200 24.400 30.000 6.429 3.737
100.200 24.600 30.000 6.304 3.679
100.200 24.800 30.000 6.341 3.622
100.200 25.000 30.000 6.239 3.587
100.200 25.200 30.000 6.232 3.536
100.200 25.400 30.000 6.372 3.513
100.200 25.600 30.000 6.274 3.437
100.200 25.800 30.000 6.161 3.411
100.200 26.000 30.000 6.026 3.384
100.200 26.200 30.000 6.107 3.406
100.200 26.400 30.000 6.147 3.395
100.200 26.600 30.000 6.145 3.377
100.200 26.800 30.000 6.113 3.378
100.200 27.000 30.000 6.084 3.383
100.200 27.200 30.000 6.045 3.369
100.200 27.400 30.000 6.075 3.381
100.200 27.600 30.000 5.973 3.349
100.200 27.800 30.000 5.983 3.346
100.200 28.000 30.000 5.899 3.304
100.200 28.200 30.000 5.900 3.297
100.200 28.400 30.000 5.855 3.266
100.200 28.600 30.000 5.857 3.244
100.200 28.800 30.000 5.829 3.223
100.200 29.000 30.000 5.814 3.216
100.200 29.200 30.000 5.827 3.229
100.200 29.400 30.000 5.867 3.254
100.200 29.600 30.000 5.916 3.292
100.200 29.800 30.000 5.953 3.338
100.200 30.000 30.000 5.957 3.360
100.200 30.200 30.000 5.936 3.358
100.200 30.400 30.000 5.921 3.357
100.200 30.600 30.000 5.943 3.375
100.200 30.800 30.000 5.965 3.401
100.200 31.000 30.000 5.999 3.415
100.200 31.200 30.000 5.987 3.388
100.200 31.400 30.000 5.988 3.358
100.200 31.600 30.000 5.959 3.321
100.200 31.800 30.000 5.919 3.300
100.200 32.000 30.000 5.900 3.345
100.200 32.200 30.000 5.902 3.370
100.200 32.400 30.000 5.904 3.380
100.200 32.600 30.000 5.919 3.400
100.200 32.800 30.000 5.950 3.438
100.200 33.000 30.000 5.984 3.475
100.400 22.400 30.000 6.393 3.706
100.400 22.600 30.000 6.347 3.683
100.400 22.800 30.000 6.326 3.657
100.400 23.000 30.000 6.385 3.666
100.400 23.200 30.000 6.322 3.631
100.400 23.400 30.000 6.271 3.625
100.400 23.600 30.000 6.272 3.620
100.400 23.800 30.000 6.297 3.630
100.400 24.000 30.000 6.404 3.678
100.400 24.200 30.000 6.470 3.732
100.400 24.400 30.000 6.431 3.758
100.400 24.600 30.000 6.364 3.739
100.400 24.800 30.000 6.351 3.669
100.400 25.000 30.000 6.316 3.606
100.400 25.200 30.000 6.245 3.509
100.400 25.400 30.000 6.342 3.482
100.400 25.600 30.000 6.184 3.408
100.400 25.800 30.000 6.060 3.373
100.400 26.000 30.000 5.960 3.345
100.400 26.200 30.000 6.015 3.343
100.400 26.400 30.000 6.028 3.325
100.400 26.600 30.000 6.043 3.331
100.400 26.800 30.000 6.007 3.331
100.400 27.000 30.000 6.003 3.341
100.400 27.200 30.000 6.047 3.354
100.400 27.400 30.000 6.058 3.348
100.400 27.600 30.000 6.001 3.328
100.400 27.800 30.000 5.958 3.310
100.400 28.000 30.000 5.861 3.269
100.400 28.200 30.000 5.806 3.238
100.400 28.400 30.000 5.778 3.207
100.400 28.600 30.000 5.756 3.179
100.400 28.800 30.000 5.745 3.170
100.400 29.000 30.000 5.731 3.160
100.400 29.200 30.000 5.747 3.171
100.400 29.400 30.000 5.807 3.210
100.400 29.600 30.000 5.867 3.258
100.400 29.800 30.000 5.913 3.298
100.400 30.000 30.000 5.928 3.323
100.400 30.200 30.000 5.919 3.333
100.400 30.400 30.000 5.914 3.345
100.400 30.600 30.000 5.924 3.363
100.400 30.800 30.000 5.939 3.381
100.400 31.000 30.000 5.963 3.388
100.400 31.200 30.000 5.957 3.372
100.400 31.400 30.000 5.948 3.346
100.400 31.600 30.000 5.936 3.323
100.400 31.800 30.000 5.923 3.305
100.400 32.000 30.000 5.926 3.301
100.400 32.200 30.000 5.941 3.329
100.400 32.400 30.000 5.950 3.352
100.400 32.600 30.000 5.952 3.416
100.400 32.800 30.000 5.935 3.412
100.400 33.000 30.000 5.945 3.421
100.600 22.200 30.000 6.489 3.744
100.600 22.400 30.000 6.484 3.770
100.600 22.600 30.000 6.428 3.712
100.600 22.800 30.000 6.280 3.641
100.600 23.000 30.000 6.294 3.632
100.600 23.200 30.000 6.308 3.629
100.600 23.400 30.000 6.284 3.626
100.600 23.600 30.000 6.177 3.595
100.600 23.800 30.000 6.203 3.603
100.600 24.000 30.000 6.255 3.603
100.600 24.200 30.000 6.290 3.611
100.600 24.400 30.000 6.289 3.649
100.600 24.600 30.000 6.281 3.674
100.600 24.800 30.000 6.337 3.701
100.600 25.000 30.000 6.371 3.676
100.600 25.200 30.000 6.347 3.605
100.600 25.400 30.000 6.282 3.524
100.600 25.600 30.000 6.218 3.461
100.600 25.800 30.000 6.078 3.396
100.600 26.000 30.000 5.961 3.334
100.600 26.200 30.000 5.981 3.310
100.600 26.400 30.000 5.991 3.295
100.600 26.600 30.000 5.963 3.290
100.600 26.800 30.000 5.917 3.305
100.600 27.000 30.000 5.891 3.302
100.600 27.200 30.000 5.969 3.314
100.600 27.400 30.000 5.999 3.309
100.600 27.600 30.000 5.951 3.285
100.600 27.800 30.000 5.903 3.264
100.600 28.000 30.000 5.818 3.236
100.600 28.200 30.000 5.815 3.223
100.600 28.400 30.000 5.755 3.179
100.600 28.600 30.000 5.712 3.146
100.600 28.800 30.000 5.725 3.152
100.600 29.000 30.000 5.703 3.136
100.600 29.200 30.000 5.731 3.153
100.600 29.400 30.000 5.774 3.181
100.600 29.600 30.000 5.819 3.213
100.600 29.800 30.000 5.863 3.251
100.600 30.000 30.000 5.908 3.299
100.600 30.200 30.000 5.917 3.323
100.600 30.400 30.000 5.933 3.345
100.600 30.600 30.000 5.930 3.363
100.600 30.800 30.000 5.950 3.383
100.600 31.000 30.000 5.958 3.391
100.600 31.200 30.000 5.960 3.381
100.600 31.400 30.000 5.960 3.366
100.600 31.600 30.000 5.942 3.344
100.600 31.800 30.000 5.945 3.329
100.600 32.000 30.000 5.978 3.339
100.600 32.200 30.000 5.980 3.357
100.600 32.400 30.000 5.996 3.382
100.600 32.600 30.000 6.040 3.416
100.600 32.800 30.000 6.053 3.440
100.600 33.000 30.000 6.053 3.446
100.800 22.000 30.000 6.545 3.784
100.800 22.200 30.000 6.500 3.777
100.800 22.400 30.000 6.530 3.778
100.800 22.600 30.000 6.412 3.715
100.800 22.800 30.000 6.370 3.677
100.800 23.000 30.000 6.324 3.655
100.800 23.200 30.000 6.318 3.647
100.800 23.400 30.000 6.288 3.648
100.800 23.600 30.000 6.218 3.647
100.800 23.800 30.000 6.282 3.684
100.800 24.000 30.000 6.292 3.663
100.800 24.200 30.000 6.267 3.631
100.800 24.400 30.000 6.217 3.604
100.800 24.600 30.000 6.239 3.621
100.800 24.800 30.000 6.215 3.629
100.800 25.000 30.000 6.273 3.645
100.800 25.200 30.000 6.308 3.618
100.800 25.400 30.000 6.240 3.567
100.800 25.600 30.000 6.162 3.520
100.800 25.800 30.000 6.094 3.442
100.800 26.000 30.000 6.029 3.383
100.800 26.200 30.000 6.016 3.332
100.800 26.400 30.000 5.974 3.292
100.800 26.600 30.000 5.946 3.301
100.800 26.800 30.000 5.874 3.305
100.800 27.000 30.000 5.839 3.305
100.800 27.200 30.000 5.890 3.295
100.800 27.400 30.000 5.974 3.298
100.800 27.600 30.000 5.961 3.282
100.800 27.800 30.000 5.876 3.251
100.800 28.000 30.000 5.787 3.225
100.800 28.200 30.000 5.749 3.197
100.800 28.400 30.000 5.701 3.157
100.800 28.600 30.000 5.685 3.136
100.800 28.800 30.000 5.702 3.139
100.800 29.000 30.000 5.709 3.138
100.800 29.200 30.000 5.737 3.159
100.800 29.400 30.000 5.766 3.186
100.800 29.600 30.000 5.825 3.229
100.800 29.800 30.000 5.871 3.277
100.800 30.000 30.000 5.924 3.329
100.800 30.200 30.000 5.944 3.343
100.800 30.400 30.000 5.944 3.364
100.800 30.600 30.000 5.957 3.387
100.800 30.800 30.000 5.978 3.409
100.800 31.000 30.000 5.995 3.424
100.800 31.200 30.000 6.009 3.422
100.800 31.400 30.000 5.994 3.412
100.800 31.600 30.000 5.990 3.395
100.800 31.800 30.000 6.000 3.383
100.800 32.000 30.000 6.030 3.382
100.800 32.200 30.000 6.032 3.398
100.800 32.400 30.000 6.056 3.422
100.800 32.600 30.000 6.069 3.441
100.800 32.800 30.000 6.075 3.456
100.800 33.000 30.000 6.040 3.437
100.800 33.200 30.000 5.974 3.457
101.000 22.000 30.000 6.400 3.714
101.000 22.200 30.000 6.407 3.718
101.000 22.400 30.000 6.409 3.717
101.000 22.600 30.000 6.377 3.702
101.000 22.800 30.000 6.371 3.699
101.000 23.000 30.000 6.308 3.700
101.000 23.200 30.000 6.277 3.690
101.000 23.400 30.000 6.273 3.688
101.000 23.600 30.000 6.150 3.659
101.000 23.800 30.000 6.139 3.660
101.000 24.000 30.000 6.196 3.645
101.000 24.200 30.000 6.228 3.634
101.000 24.400 30.000 6.209 3.601
101.000 24.600 30.000 6.140 3.559
101.000 24.800 30.000 6.135 3.570
101.000 25.000 30.000 6.129 3.556
101.000 25.200 30.000 6.140 3.552
101.000 25.400 30.000 6.126 3.540
101.000 25.600 30.000 6.097 3.516
101.000 25.800 30.000 6.108 3.489
101.000 26.000 30.000 6.065 3.443
101.000 26.200 30.000 6.046 3.397
101.000 26.400 30.000 6.014 3.357
101.000 26.600 30.000 5.948 3.345
101.000 26.800 30.000 5.861 3.337
101.000 27.000 30.000 5.800 3.318
101.000 27.200 30.000 5.838 3.294
101.000 27.400 30.000 5.924 3.284
101.000 27.600 30.000 5.923 3.264
101.000 27.800 30.000 5.835 3.234
101.000 28.000 30.000 5.773 3.223
101.000 28.200 30.000 5.719 3.187
101.000 28.400 30.000 5.680 3.154
101.000 28.600 30.000 5.668 3.132
101.000 28.800 30.000 5.706 3.139
101.000 29.000 30.000 5.718 3.140
101.000 29.200 30.000 5.755 3.170
101.000 29.400 30.000 5.793 3.205
101.000 29.600 30.000 5.853 3.260
101.000 29.800 30.000 5.918 3.327
101.000 30.000 30.000 5.962 3.384
101.000 30.200 30.000 5.975 3.395
101.000 30.400 30.000 6.007 3.416
101.000 30.600 30.000 6.022 3.431
101.000 30.800 30.000 6.034 3.443
101.000 31.000 30.000 6.035 3.455
101.000 31.200 30.000 6.048 3.457
101.000 31.400 30.000 6.041 3.455
101.000 31.600 30.000 6.042 3.446
101.000 31.800 30.000 6.051 3.434
101.000 32.000 30.000 6.089 3.437
101.000 32.200 30.000 6.075 3.432
101.000 32.400 30.000 6.079 3.443
101.000 32.600 30.000 6.090 3.460
101.000 32.800 30.000 6.069 3.457
101.000 33.000 30.000 6.026 3.430
101.000 33.200 30.000 5.974 3.458
101.200 22.000 30.000 6.444 3.734
101.200 22.200 30.000 6.437 3.732
101.200 22.400 30.000 6.384 3.706
101.200 22.600 30.000 6.340 3.686
101.200 22.800 30.000 6.292 3.682
101.200 23.000 30.000 6.208 3.656
101.200 23.200 30.000 6.214 3.650
101.200 23.400 30.000 6.251 3.676
101.200 23.600 30.000 6.279 3.697
101.200 23.800 30.000 6.190 3.660
101.200 24.000 30.000 6.204 3.640
101.200 24.200 30.000 6.137 3.596
101.200 24.400 30.000 6.059 3.535
101.200 24.600 30.000 6.109 3.551
101.200 24.800 30.000 6.030 3.509
101.200 25.000 30.000 6.071 3.509
101.200 25.200 30.000 6.040 3.504
101.200 25.400 30.000 6.067 3.509
101.200 25.600 30.000 6.054 3.520
101.200 25.800 30.000 6.071 3.515
101.200 26.000 30.000 6.084 3.515
101.200 26.200 30.000 6.077 3.501
101.200 26.400 30.000 6.070 3.478
101.200 26.600 30.000 6.070 3.469
101.200 26.800 30.000 6.019 3.463
101.200 27.000 30.000 5.930 3.442
101.200 27.200 30.000 5.949 3.415
101.200 27.400 30.000 5.997 3.385
101.200 27.600 30.000 5.970 3.348
101.200 27.800 30.000 5.906 3.327
101.200 28.000 30.000 5.815 3.303
101.200 28.200 30.000 5.784 3.282
101.200 28.400 30.000 5.782 3.260
101.200 28.600 30.000 5.800 3.245
101.200 28.800 30.000 5.814 3.236
101.200 29.000 30.000 5.802 3.218
101.200 29.200 30.000 5.807 3.228
101.200 29.400 30.000 5.826 3.246
101.200 29.600 30.000 5.839 3.283
101.200 29.800 30.000 5.905 3.352
101.200 30.000 30.000 5.951 3.408
101.200 30.200 30.000 5.953 3.416
101.200 30.400 30.000 5.988 3.437
101.200 30.600 30.000 5.999 3.449
101.200 30.800 30.000 6.009 3.452
101.200 31.000 30.000 6.011 3.451
101.200 31.200 30.000 6.028 3.460
101.200 31.400 30.000 6.032 3.461
101.200 31.600 30.000 6.038 3.449
101.200 31.800 30.000 6.062 3.440
101.200 32.000 30.000 6.054 3.430
101.200 32.200 30.000 6.041 3.418
101.200 32.400 30.000 6.045 3.424
101.200 32.600 30.000 6.054 3.437
101.200 32.800 30.000 6.044 3.437
101.200 33.000 30.000 6.004 3.409
101.200 33.200 30.000 5.987 3.466
101.400 22.000 30.000 6.584 3.825
101.400 22.200 30.000 6.500 3.784
101.400 22.400 30.000 6.433 3.759
101.400 22.600 30.000 6.378 3.733
101.400 22.800 30.000 6.293 3.675
101.400 23.000 30.000 6.193 3.624
101.400 23.200 30.000 6.151 3.588
101.400 23.400 30.000 6.156 3.588
101.400 23.600 30.000 6.215 3.608
101.400 23.800 30.000 6.209 3.603
101.400 24.000 30.000 6.116 3.558
101.400 24.200 30.000 6.025 3.509
101.400 24.400 30.000 6.108 3.536
101.400 24.600 30.000 6.033 3.501
101.400 24.800 30.000 6.002 3.495
101.400 25.000 30.000 5.960 3.472
101.400 25.200 30.000 5.983 3.484
101.400 25.400 30.000 5.977 3.485
101.400 25.600 30.000 5.988 3.502
101.400 25.800 30.000 6.063 3.538
101.400 26.000 30.000 6.114 3.567
101.400 26.200 30.000 6.100 3.558
101.400 26.400 30.000 6.120 3.547
101.400 26.600 30.000 6.124 3.544
101.400 26.800 30.000 6.100 3.544
101.400 27.000 30.000 6.046 3.534
101.400 27.200 30.000 6.019 3.519
101.400 27.400 30.000 6.054 3.481
101.400 27.600 30.000 6.031 3.444
101.400 27.800 30.000 5.933 3.418
101.400 28.000 30.000 5.872 3.399
101.400 28.200 30.000 5.879 3.392
101.400 28.400 30.000 5.881 3.386
101.400 28.600 30.000 5.890 3.364
101.400 28.800 30.000 5.881 3.333
101.400 29.000 30.000 5.859 3.292
101.400 29.200 30.000 5.831 3.281
101.400 29.400 30.000 5.812 3.278
101.400 29.600 30.000 5.840 3.308
101.400 29.800 30.000 5.897 3.367
101.400 30.000 30.000 5.945 3.414
101.400 30.200 30.000 5.943 3.424
101.400 30.400 30.000 5.961 3.437
101.400 30.600 30.000 5.983 3.443
101.400 30.800 30.000 5.980 3.441
101.400 31.000 30.000 5.955 3.442
101.400 31.200 30.000 5.995 3.459
101.400 31.400 30.000 6.026 3.465
101.400 31.600 30.000 6.035 3.458
101.400 31.800 30.000 6.036 3.444
101.400 32.000 30.000 6.045 3.437
101.400 32.200 30.000 6.030 3.423
101.400 32.400 30.000 6.024 3.417
101.400 32.600 30.000 6.037 3.430
101.400 32.800 30.000 6.016 3.423
101.400 33.000 30.000 5.983 3.397
101.400 33.200 30.000 5.982 3.462
101.600 22.000 30.000 6.594 3.846
101.600 22.200 30.000 6.549 3.818
101.600 22.400 30.000 6.491 3.809
101.600 22.600 30.000 6.364 3.751
101.600 22.800 30.000 6.335 3.703
101.600 23.000 30.000 6.153 3.614
101.600 23.200 30.000 6.189 3.609
101.600 23.400 30.000 6.190 3.564
101.600 23.600 30.000 6.220 3.562
101.600 23.800 30.000 6.077 3.488
101.600 24.000 30.000 6.120 3.521
101.600 24.200 30.000 6.011 3.467
101.600 24.400 30.000 6.025 3.477
101.600 24.600 30.000 5.993 3.454
101.600 24.800 30.000 5.953 3.452
101.600 25.000 30.000 5.943 3.458
101.600 25.200 30.000 5.965 3.483
101.600 25.400 30.000 5.974 3.495
101.600 25.600 30.000 5.982 3.494
101.600 25.800 30.000 6.065 3.512
101.600 26.000 30.000 6.170 3.556
101.600 26.200 30.000 6.141 3.576
101.600 26.400 30.000 6.108 3.573
101.600 26.600 30.000 6.102 3.538
101.600 26.800 30.000 6.069 3.552
101.600 27.000 30.000 6.060 3.535
101.600 27.200 30.000 6.053 3.539
101.600 27.400 30.000 6.078 3.519
101.600 27.600 30.000 6.044 3.485
101.600 27.800 30.000 5.965 3.463
101.600 28.000 30.000 5.906 3.441
101.600 28.200 30.000 5.924 3.438
101.600 28.400 30.000 5.960 3.435
101.600 28.600 30.000 5.966 3.431
101.600 28.800 30.000 5.955 3.393
101.600 29.000 30.000 5.915 3.342
101.600 29.200 30.000 5.870 3.326
101.600 29.400 30.000 5.852 3.318
101.600 29.600 30.000 5.864 3.345
101.600 29.800 30.000 5.917 3.385
101.600 30.000 30.000 5.957 3.414
101.600 30.200 30.000 5.950 3.426
101.600 30.400 30.000 5.951 3.443
101.600 30.600 30.000 5.978 3.455
101.600 30.800 30.000 5.988 3.451
101.600 31.000 30.000 5.973 3.451
101.600 31.200 30.000 6.000 3.458
101.600 31.400 30.000 6.035 3.466
101.600 31.600 30.000 6.036 3.467
101.600 31.800 30.000 6.057 3.468
101.600 32.000 30.000 6.042 3.455
101.600 32.200 30.000 6.034 3.448
101.600 32.400 30.000 6.010 3.426
101.600 32.600 30.000 6.005 3.421
101.600 32.800 30.000 6.012 3.426
101.600 33.000 30.000 5.978 3.396
101.600 33.200 30.000 6.012 3.452
101.800 22.000 30.000 6.528 3.774
101.800 22.200 30.000 6.495 3.758
101.800 22.400 30.000 6.409 3.748
101.800 22.600 30.000 6.285 3.705
101.800 22.800 30.000 6.283 3.673
101.800 23.000 30.000 6.261 3.646
101.800 23.200 30.000 6.207 3.603
101.800 23.400 30.000 6.186 3.567
101.800 23.600 30.000 6.208 3.548
101.800 23.800 30.000 6.305 3.560
101.800 24.000 30.000 6.095 3.503
101.800 24.200 30.000 6.004 3.472
101.800 24.400 30.000 5.988 3.453
101.800 24.600 30.000 5.909 3.412
101.800 24.800 30.000 5.916 3.417
101.800 25.000 30.000 5.921 3.412
101.800 25.200 30.000 5.919 3.424
101.800 25.400 30.000 5.924 3.446
101.800 25.600 30.000 5.962 3.459
101.800 25.800 30.000 6.050 3.473
101.800 26.000 30.000 6.152 3.500
101.800 26.200 30.000 6.154 3.546
101.800 26.400 30.000 6.140 3.569
101.800 26.600 30.000 6.128 3.566
101.800 26.800 30.000 6.095 3.547
101.800 27.000 30.000 6.064 3.548
101.800 27.200 30.000 6.077 3.530
101.800 27.400 30.000 6.092 3.541
101.800 27.600 30.000 6.088 3.543
101.800 27.800 30.000 6.079 3.535
101.800 28.000 30.000 6.045 3.502
101.800 28.200 30.000 6.026 3.488
101.800 28.400 30.000 6.037 3.495
101.800 28.600 30.000 6.061 3.471
101.800 28.800 30.000 6.032 3.442
101.800 29.000 30.000 5.998 3.395
101.800 29.200 30.000 5.942 3.379
101.800 29.400 30.000 5.919 3.368
101.800 29.600 30.000 5.926 3.376
101.800 29.800 30.000 5.948 3.389
101.800 30.000 30.000 5.963 3.404
101.800 30.200 30.000 5.949 3.414
101.800 30.400 30.000 5.954 3.435
101.800 30.600 30.000 5.974 3.449
101.800 30.800 30.000 5.995 3.447
101.800 31.000 30.000 6.013 3.453
101.800 31.200 30.000 6.038 3.465
101.800 31.400 30.000 6.060 3.473
101.800 31.600 30.000 6.061 3.472
101.800 31.800 30.000 6.038 3.462
101.800 32.000 30.000 6.013 3.444
101.800 32.200 30.000 6.011 3.436
101.800 32.400 30.000 5.987 3.418
101.800 32.600 30.000 5.990 3.418
101.800 32.800 30.000 5.992 3.412
101.800 33.000 30.000 5.955 3.378
101.800 33.200 30.000 6.013 3.444
102.000 22.000 30.000 6.409 3.696
102.000 22.200 30.000 6.312 3.674
102.000 22.400 30.000 6.279 3.675
102.000 22.600 30.000 6.221 3.649
102.000 22.800 30.000 6.269 3.650
102.000 23.000 30.000 6.227 3.603
102.000 23.200 30.000 6.211 3.564
102.000 23.400 30.000 6.231 3.567
102.000 23.600 30.000 6.299 3.615
102.000 23.800 30.000 6.236 3.549
102.000 24.000 30.000 6.067 3.528
102.000 24.200 30.000 5.992 3.480
102.000 24.400 30.000 5.980 3.461
102.000 24.600 30.000 5.889 3.409
102.000 24.800 30.000 5.912 3.402
102.000 25.000 30.000 5.928 3.393
102.000 25.200 30.000 5.915 3.397
102.000 25.400 30.000 5.863 3.395
102.000 25.600 30.000 5.885 3.409
102.000 25.800 30.000 5.969 3.432
102.000 26.000 30.000 6.086 3.459
102.000 26.200 30.000 6.101 3.493
102.000 26.400 30.000 6.102 3.540
102.000 26.600 30.000 6.118 3.582
102.000 26.800 30.000 6.115 3.587
102.000 27.000 30.000 6.104 3.602
102.000 27.200 30.000 6.104 3.589
102.000 27.400 30.000 6.122 3.558
102.000 27.600 30.000 6.139 3.547
102.000 27.800 30.000 6.156 3.592
102.000 28.000 30.000 6.161 3.612
102.000 28.200 30.000 6.151 3.606
102.000 28.400 30.000 6.152 3.598
102.000 28.600 30.000 6.158 3.601
102.000 28.800 30.000 6.165 3.564
102.000 29.000 30.000 6.152 3.509
102.000 29.200 30.000 6.105 3.481
102.000 29.400 30.000 6.062 3.462
102.000 29.600 30.000 6.034 3.447
102.000 29.800 30.000 6.032 3.437
102.000 30.000 30.000 6.026 3.429
102.000 30.200 30.000 6.004 3.429
102.000 30.400 30.000 6.000 3.431
102.000 30.600 30.000 5.985 3.440
102.000 30.800 30.000 5.997 3.450
102.000 31.000 30.000 6.038 3.467
102.000 31.200 30.000 6.085 3.481
102.000 31.400 30.000 6.100 3.484
102.000 31.600 30.000 6.090 3.475
102.000 31.800 30.000 6.029 3.457
102.000 32.000 30.000 5.999 3.435
102.000 32.200 30.000 5.983 3.417
102.000 32.400 30.000 5.975 3.405
102.000 32.600 30.000 5.975 3.404
102.000 32.800 30.000 5.981 3.402
102.000 33.000 30.000 5.951 3.370
102.000 33.200 30.000 6.014 3.442
102.000 33.400 30.000 6.085 3.519
102.200 22.000 30.000 6.342 3.660
102.200 22.200 30.000 6.301 3.660
102.200 22.400 30.000 6.260 3.647
102.200 22.600 30.000 6.261 3.635
102.200 22.800 30.000 6.271 3.626
102.200 23.000 30.000 6.191 3.568
102.200 23.200 30.000 6.167 3.534
102.200 23.400 30.000 6.159 3.530
102.200 23.600 30.000 6.115 3.491
102.200 23.800 30.000 6.064 3.463
102.200 24.000 30.000 5.951 3.447
102.200 24.200 30.000 5.925 3.416
102.200 24.400 30.000 5.853 3.374
102.200 24.600 30.000 5.844 3.360
102.200 24.800 30.000 5.840 3.348
102.200 25.000 30.000 5.845 3.338
102.200 25.200 30.000 5.847 3.349
102.200 25.400 30.000 5.809 3.353
102.200 25.600 30.000 5.829 3.366
102.200 25.800 30.000 5.910 3.384
102.200 26.000 30.000 5.973 3.401
102.200 26.200 30.000 5.999 3.424
